Pred	Succ	NYT	Encycl	Brown	Web	Usenet
r	u	59836	30936	1301	278272	455220
r	v	60665	16115	697	249985	198211
r	w	6566	3179	124	32206	46757
r	x	238	274	7	927	4865
r	y	113146	69842	2359	583371	912221
r	z	1013	265	14	4262	6001
r	{	0	10	0	984	13
r	|	0	15	0	553	30
r	}	0	16	0	258	44
r	~	0	13	0	38	62
s	!	237	137	0	9202	41827
s	"	5484	95	0	29880	88485
s	#	0	71	0	368	248
s	$	8	96	0	227	2433
s	%	2	70	0	801	2191
s	&	1	71	0	0	4166
s	'	13054	64	3	52593	45836
s	(	13	46	0	10776	2304
s	)	7138	12448	0	69161	68836
s	*	69	76	0	1291	6200
s	+	1	36	0	755	953
s	,	164752	91361	0	592275	794723
s	-	3809	1319	72	49540	50443
s	.	147407	93966	299	542814	1094512
s	/	819	90	0	175676	109657
s	0	1	72	0	938	7226
s	1	5	15	0	6915	9591
s	2	0	16	0	3013	10940
s	3	1	27	0	1186	4449
s	4	0	22	0	1523	5140
s	5	1	23	0	789	2707
s	6	1	13	0	10601	3196
s	7	1	12	0	499	2887
s	8	0	16	0	379	2801
s	9	0	14	0	398	6263
s	:	7900	5065	0	128695	285510
s	;	3825	5139	0	44459	21670
s	<	1	9	0	0	7498
s	=	0	14	0	8465	30532
s	>	2	15	3	727	0
s	?	2013	125	0	18733	94142
s	@	0	11	0	9092	32031
s	A	7	13	0	4068	1255
s	B	18	9	0	2012	453
s	C	18	18	0	6938	575
s	D	0	16	0	2434	1114
s	E	1	10	0	1692	637
s	F	3	15	0	2301	499
s	G	0	10	0	1151	338
s	H	2	11	0	1314	658
s	I	1	18	0	6284	987
s	J	0	23	0	741	535
s	K	1	12	0	608	273
s	L	2	16	0	1675	1143
s	M	23	14	0	3069	933
s	N	1	13	0	4024	1400
s	O	2	20	0	2761	1349
s	P	2	6	0	3110	1403
s	Q	0	13	0	174	154
s	R	2	13	0	2415	833
s	S	12	10	0	3176	1008
s	T	5	11	0	3714	692
s	U	0	16	0	930	390
s	V	0	18	0	1036	408
s	W	18	23	0	2155	470
s	X	0	20	0	292	233
s	Y	0	15	0	238	148
s	Z	0	15	0	145	307
s	[	0	15	0	12053	797
s	\	0	19	0	662	1109
s	]	41	47	0	12201	3882
s	^	0	14	0	38	409
s	_	0	9	0	14377	14447
s	`	0	13	0	60	120
s	a	181221	30831	2280	398939	1002788
s	b	5375	2516	100	24714	27341
s	c	64951	29279	1383	409072	420154
s	d	8992	679	105	45290	32370
s	e	398510	184574	8430	2337910	2841283
s	f	5531	3011	123	49879	69390
s	g	782	315	15	14370	47171
s	h	155554	66608	3152	531360	1034537
s	i	259095	118132	5871	1365508	1514533
s	j	64	47	1	2087	3835
s	k	27355	9213	509	99902	153992
s	l	32361	17195	795	105711	197441
s	m	25382	16771	669	108850	216582
s	n	9668	2221	218	32135	180695
s	o	162960	80676	3566	813935	1401829
s	p	84386	42446	1897	374833	662749
s	q	3824	4487	107	7466	21464
s	r	6098	1466	21	54264	81562
s	s	191221	80538	4154	1038331	1412112
s	t	546032	274379	11419	2367239	3705379
s	u	117605	62227	2632	613375	798201
s	v	629	386	8	10533	12249
s	w	9434	4104	246	48935	83798
s	x	1	11	0	367	1084
s	y	17127	11419	400	101033	146176
s	z	390	129	5	3740	3813
s	{	0	13	0	184	32
s	|	0	16	0	3079	43
s	}	0	16	0	1083	149
s	~	0	16	0	39	118
t	!	184	75	0	5643	30043
t	"	2292	30	0	18309	54976
t	#	0	19	0	645	290
t	$	5	11	0	149	1896
t	%	0	27	0	286	1275
t	&	3	20	0	0	2572
t	'	22251	37	3	88746	274759
t	(	3	20	0	199263	2298
t	)	1174	1196	0	27260	29550
t	*	8	34	0	799	6238
t	+	1	23	0	896	970
t	,	66887	22341	0	227515	412970
t	-	13080	4917	237	114885	93685
t	.	56173	28225	111	386640	726956
t	/	220	32	0	23422	59243
t	0	4	152	0	4833	2592
t	1	0	47	0	6614	5766
t	2	0	50	0	3955	3998
t	3	0	22	0	1843	2662
t	4	0	17	0	1144	2396
t	5	0	19	0	964	2092
t	6	0	14	0	769	1894
t	7	0	20	0	665	2267
t	8	0	12	0	483	1794
t	9	0	10	0	704	1716
t	:	12172	496	0	60303	45687
t	;	1533	1393	0	25532	31757
t	<	3	14	0	0	11075
t	=	0	9	0	10623	53622
t	>	3	9	0	633	0
t	?	1580	74	0	10945	74397
t	@	0	5	0	4077	22690
t	A	28	5	0	4182	1066
t	B	1	22	0	11789	872
t	C	2	10	0	7921	1654
t	D	0	14	0	2903	721
t	E	0	9	0	5587	1009
t	F	34	6	0	2394	532
t	G	0	17	0	1457	1133
t	H	0	16	0	1974	722
t	I	1	15	0	4343	2285
t	J	0	199	0	842	331
t	K	0	11	0	660	276
t	L	7	7	0	4440	513
t	M	2	13	0	4840	845
t	N	26	11	0	2196	1397
t	O	0	11	0	1689	709
t	P	0	10	0	4927	7493
t	Q	0	11	0	304	201
t	R	0	30	0	1789	670
t	S	1	17	0	7502	2685
t	T	0	18	0	188827	1011
t	U	0	13	0	1714	388
t	V	0	17	0	1179	507
t	W	44	18	0	1973	600
t	X	0	20	0	540	393
t	Y	0	18	0	623	409
t	Z	0	18	0	357	164
t	[	0	19	0	5749	199
t	\	0	11	0	400	188
t	]	19	17	0	6406	2983
t	^	0	18	0	19	122
t	_	0	12	0	9548	16827
t	`	0	12	0	58	429
t	a	259383	141128	5813	1341357	1664170
t	b	4599	1237	56	17798	23009
t	c	18285	6292	425	85593	153149
t	d	1515	398	35	16183	44000
t	e	597489	326057	12063	3335912	4159768
t	f	3243	995	88	26332	20899
t	g	2222	583	23	9484	13367
t	h	1436872	693644	32840	5443595	10138974
t	i	541889	285612	11666	3668817	3576647
t	j	65	76	0	1754	3878
t	k	463	137	4	6202	5817
t	l	45234	24284	1160	184070	336696
t	m	18619	5652	364	193861	237747
t	n	7736	2243	86	42475	47648
t	o	551780	218011	11071	2251508	3741998
t	p	1526	763	17	85155	304081
t	q	7	14	0	424	7143
t	r	202897	114114	4184	953171	1231559
t	s	208013	99970	3548	991843	1072211
t	t	90940	39860	2179	478792	963662
t	u	93824	69636	2093	603634	645302
t	v	656	167	2	4408	18996
t	w	36842	17731	722	166588	183610
t	x	17	16	0	4425	2744
t	y	96046	49399	2244	661216	649116
t	z	4875	1655	41	13711	26263
t	{	0	11	0	455	25
t	|	0	9	4	686	30
t	}	0	13	0	1615	151
t	~	0	21	0	29	394
u	!	25	13	0	986	4782
u	"	112	13	0	2134	3316
u	#	0	13	0	25	105
u	$	1	18	0	32	2173
u	%	0	9	0	14	112
u	&	0	14	0	0	129
u	'	2769	19	3	14743	93108
u	(	0	15	0	4162	351
u	)	30	102	0	1953	3673
u	*	0	23	0	30	1317
u	+	0	15	0	395	149
u	,	1726	1006	0	9267	37716
u	-	222	182	1	2244	3542
u	.	933	507	0	36234	52874
u	/	11	10	0	12293	8928
u	0	0	56	0	155	2418
u	1	0	7	0	754	1806
u	2	0	21	0	929	1897
u	3	0	12	0	503	1940
u	4	0	17	0	600	2491
u	5	0	15	0	507	1827
u	6	0	14	0	475	1412
u	7	0	15	0	380	1454
u	8	0	9	0	385	2352
u	9	0	14	0	118	1552
u	:	31	15	0	868	1634
u	;	48	94	0	1312	4594
u	<	0	11	0	0	484
u	=	0	14	0	399	3906
u	>	0	15	0	48	0
u	?	119	18	0	1251	10745
u	@	0	8	0	2701	4345
u	A	0	12	0	280	244
u	B	51	21	0	702	238
u	C	18	17	0	694	678
u	D	3	8	0	330	197
u	E	1	10	0	135	104
u	F	2	18	0	165	285
u	G	0	16	0	104	201
u	H	0	10	0	268	232
u	I	0	13	0	2455	239
u	J	0	16	0	53	147
u	K	0	18	0	69	259
u	L	0	14	0	651	199
u	M	0	21	0	549	233
u	N	0	6	0	718	374
u	O	0	17	0	115	293
u	P	33	12	4	630	867
u	Q	0	9	0	25	150
u	R	0	9	0	242	167
u	S	0	19	0	689	494
u	T	2	17	0	347	237
u	U	0	18	0	50	135
u	V	2	24	0	57	164
u	W	0	14	0	220	140
u	X	0	20	0	268	183
u	Y	0	17	0	223	181
u	Z	1	22	0	181	529
u	[	0	26	0	615	20
u	\	0	12	0	10	19
u	]	0	14	0	325	382
u	^	0	13	0	5	40
u	_	0	12	0	185609	865
u	`	0	21	0	16	129
u	a	55588	33949	1128	371606	380395
u	b	46937	21421	1021	295083	270125
u	c	77607	50664	1828	426083	525907
u	d	54842	22961	970	379004	280536
u	e	70476	28484	1310	431000	477614
u	f	9779	5841	167	38051	72248
u	g	65721	32143	1398	231597	451528
u	h	541	486	4	4888	13272
u	i	49542	27011	1081	317504	284859
u	j	397	256	17	2975	6295
u	k	3244	1297	29	16395	74286
u	l	144331	66109	3481	665533	1142396
u	m	57037	37791	1199	493150	422215
u	n	189016	93826	4345	884147	1242640
u	o	5048	1905	76	27622	46351
u	p	73473	26922	1407	320882	627404
u	q	309	130	1	992	2338
u	r	222653	129048	5349	1341595	1799744
u	s	212841	109319	4695	996099	1856594
u	t	231104	87999	4463	1071899	1606909
u	u	227	327	14	4636	8216
u	v	1489	879	30	7328	13845
u	w	621	302	0	3825	9096
u	x	1912	1072	45	20897	12244
u	y	7652	984	58	10746	61769
u	z	1688	597	42	7735	13678
u	{	0	13	0	223	0
u	|	0	15	0	30	4
u	}	0	12	0	20	23
u	~	0	18	0	22	9
v	!	5	11	0	24	212
v	"	20	13	0	863	1310
v	#	0	8	0	16	0
v	$	1	10	0	22	1968
v	%	0	16	0	6	94
v	&	1	16	0	0	160
v	'	292	14	2	1113	1602
v	(	0	17	0	364	85
v	)	16	40	0	1407	608
v	*	1	13	0	14	21
v	+	0	28	0	28	146
v	,	922	357	0	1565	1954
v	-	40	39	0	2166	1827
v	.	3326	1416	55	88243	25868
v	/	8	15	0	2980	6311
v	0	0	23	0	308	5017
v	1	0	14	0	1783	4222
v	2	0	16	0	1587	3221
v	3	0	13	0	1700	2602
v	4	0	11	0	1203	4636
v	5	0	7	0	575	1970
v	6	0	19	0	896	2159
v	7	0	18	0	108	2741
v	8	0	19	0	176	6278
v	9	0	20	0	273	3297
v	:	12	18	0	1316	478
v	;	18	23	0	211	79
v	<	0	10	0	0	823
v	=	0	15	0	634	4093
v	>	0	8	0	47	0
v	?	4	5	0	24	193
v	@	0	9	0	859	2218
v	A	0	8	0	294	909
v	B	0	11	0	741	331
v	C	0	11	0	225	211
v	D	0	16	0	86	204
v	E	0	10	0	116	218
v	F	0	22	0	114	200
v	G	0	13	0	53	182
v	H	0	10	0	40	153
v	I	0	20	0	356	565
v	J	0	15	0	28	165
v	K	0	15	0	48	158
v	L	0	12	0	118	190
v	M	0	14	0	557	196
v	N	0	11	0	114	303
v	O	0	6	0	188	198
v	P	0	8	0	97	165
v	Q	0	11	0	31	149
v	R	0	18	0	117	180
v	S	0	19	0	436	154
v	T	1	7	0	179	220
v	U	0	11	0	45	213
v	V	0	14	0	1054	149
v	W	0	17	0	71	224
v	X	0	24	0	105	159
v	Y	0	19	0	47	141
v	Z	0	16	0	112	214
v	[	0	16	0	361	27
v	\	0	14	0	136	8
v	]	0	7	0	84	144
v	^	0	14	0	1	16
v	_	0	14	0	2882	974
v	`	0	13	0	10	10
v	a	48244	31808	1219	398591	322591
v	b	1	11	0	3431	2386
v	c	424	17	0	1557	7628
v	d	67	22	2	1587	3247
v	e	396800	184622	8768	1746202	3065396
v	f	1	11	0	242	1670
v	g	92	67	0	2479	4851
v	h	4	22	0	284	1690
v	i	160960	57276	2481	802981	864605
v	j	2	26	0	146	1515
v	k	24	29	0	243	4467
v	l	172	85	1	2234	7523
v	m	11	16	0	1248	2183
v	n	209	33	0	1897	3772
v	o	31850	15875	642	135221	187547
v	p	0	14	2	933	2152
v	q	0	19	0	32	1393
v	r	507	190	3	4227	12591
v	s	621	437	24	8069	13286
v	t	41	38	0	2129	4638
v	u	860	486	22	4694	8174
v	v	115	15	2	940	2827
v	w	0	12	0	382	691
v	x	0	22	0	317	431
v	y	3316	2187	66	4981	21134
v	z	3	15	0	194	1165
v	{	0	24	0	65	1
v	|	0	13	0	11	5
v	}	0	19	0	8	4
v	~	0	12	0	3	5
w	!	28	22	0	2366	5554
w	"	311	9	0	1817	6809
w	#	0	13	0	4	41
w	$	0	12	0	17	138
w	%	0	8	0	19	299
w	&	1	9	0	0	156
w	'	711	15	0	2570	4209
w	(	1	9	0	1439	356
w	)	98	176	0	3963	4314
w	*	1	19	0	79	805
w	+	0	13	0	183	195
w	,	7920	2220	0	27478	61219
w	-	2278	788	43	8070	10708
w	.	4732	1757	1	97737	305658
w	/	29	16	0	3462	4615
w	0	0	17	0	279	557
w	1	0	13	0	20134	1630
w	2	0	12	0	10597	1311
w	3	0	13	0	16028	1382
w	4	0	12	0	5624	796
w	5	0	12	0	5493	350
w	6	0	11	0	5079	282
w	7	0	12	0	5358	329
w	8	0	13	0	1485	212
w	9	0	21	0	1623	392
w	:	177	40	0	3405	3024
w	;	129	103	0	1820	888
w	<	0	7	0	0	314
w	=	0	17	0	543	2318
w	>	0	12	0	38	0
w	?	193	17	0	2066	8121
w	@	0	13	0	960	6750
w	A	0	9	0	467	925
w	B	0	14	0	581	273
w	C	0	13	0	560	624
w	D	0	11	0	744	295
w	E	0	14	0	171	410
w	F	0	8	0	168	265
w	G	0	12	0	130	256
w	H	0	18	0	1431	390
w	I	0	16	0	600	8225
w	J	0	17	0	181	258
w	K	0	16	0	74	204
w	L	0	23	0	4533	238
w	M	0	20	0	659	1392
w	N	0	14	0	402	207
w	O	0	9	0	272	225
w	P	0	14	0	481	232
w	Q	0	14	0	33	306
w	R	0	19	0	217	261
w	S	0	9	0	604	1157
w	T	0	14	0	548	388
w	U	0	16	0	488	1525
w	V	1	19	0	136	136
w	W	0	11	0	666	413
w	X	0	15	0	76	148
w	Y	0	13	0	395	257
w	Z	0	9	0	67	158
w	[	0	21	0	183	23
w	\	0	17	0	166	125
w	]	0	19	0	1074	211
w	^	0	18	0	3	13
w	_	0	18	0	3080	1431
w	`	0	17	0	15	9
w	a	171772	101032	4357	488769	1368529
w	b	983	502	22	3321	8523
w	c	440	204	7	3516	7430
w	d	2648	935	58	4173	13891
w	e	138320	76247	3248	500816	1107678
w	f	505	418	13	6768	8449
w	g	41	43	1	1094	2530
w	h	156401	49157	3374	441488	1220363
w	i	180052	60548	4107	674183	1266386
w	j	0	15	0	256	978
w	k	1178	429	25	3095	7523
w	l	6941	2976	139	31114	44879
w	m	1501	287	30	4832	9832
w	n	46488	20689	1001	118440	268395
w	o	124811	43954	2497	347201	879837
w	p	253	211	40	3657	10711
w	q	7	13	0	111	370
w	r	13769	8297	237	133211	515883
w	s	22470	7792	328	168357	609014
w	t	2606	2052	44	8905	12141
w	u	109	105	18	2983	6149
w	v	2	14	0	547	645
w	w	19	33	0	156090	481630
w	x	1	11	0	171	941
w	y	4562	510	26	7892	11469
w	z	9	24	2	557	547
w	{	0	16	0	57	0
w	|	0	19	0	150	2
w	}	0	19	0	23	14
w	~	0	23	0	5	5
x	!	4	16	0	449	761
x	"	110	10	0	3575	4748
x	#	0	11	0	70	21
x	$	0	15	0	4	59
x	%	0	13	0	12	108
x	&	0	19	0	0	171
x	'	235	19	0	1337	1291
x	(	0	16	0	525	442
x	)	97	64	0	3690	1730
x	*	11	17	0	123	85
x	+	0	15	0	642	99
x	,	2213	849	0	10382	9735
x	-	1938	305	24	7875	7872
x	.	1703	727	7	20262	73691
x	/	7	10	0	2514	2424
x	0	0	16	0	624	783
x	1	1	10	0	2193	3681
x	2	2	19	0	1891	1837
x	3	0	11	0	1214	1492
x	4	1	14	0	906	1358
x	5	1	12	0	572	875
x	6	0	9	0	686	1507
x	7	0	12	0	340	1088
x	8	0	17	0	1581	443
x	9	0	13	0	199	1224
x	:	36	34	0	14932	2134
x	;	63	59	0	20296	4115
x	<	0	12	0	0	193
x	=	0	7	0	10169	1784
x	>	0	14	0	71	0
x	?	25	17	0	439	1481
x	@	1	13	0	334	4668
x	A	0	21	0	237	194
x	B	0	13	0	348	252
x	C	0	16	0	926	282
x	D	0	16	0	338	213
x	E	0	15	0	426	150
x	F	0	21	0	226	148
x	G	0	12	0	73	176
x	H	0	18	0	133	80
x	I	0	9	0	492	250
x	J	0	15	0	69	143
x	K	0	12	0	129	158
x	L	0	121	0	318	292
x	M	0	15	0	214	256
x	N	0	17	0	316	839
x	O	0	14	0	7382	409
x	P	0	11	1	305	334
x	Q	0	9	0	85	128
x	R	0	13	0	80	187
x	S	0	16	0	297	306
x	T	0	16	0	1724	159
x	U	0	23	0	113	100
x	V	0	14	0	66	130
x	W	0	20	0	347	185
x	X	0	19	0	95	249
x	Y	0	12	0	75	119
x	Z	0	15	0	26	100
x	[	0	21	0	132	31
x	\	0	14	0	20	47
x	]	0	16	0	1333	422
x	^	0	13	0	14	23
x	_	0	9	0	1017	1236
x	`	0	17	0	11	2
x	a	9046	6686	255	71860	75220
x	b	44	59	0	835	2884
x	c	9071	3978	270	54531	66107
x	d	1	14	0	492	609
x	e	14930	4088	189	53958	56545
x	f	268	425	1	3638	1820
x	g	3	30	0	158	532
x	h	2354	875	50	12852	6578
x	i	9020	8249	213	58242	85860
x	j	0	15	0	62	527
x	k	0	18	0	349	365
x	l	157	146	11	2336	4610
x	m	81	40	1	10887	6826
x	n	19	18	2	2203	1631
x	o	1750	1025	27	3942	10384
x	p	29545	12109	630	137120	162953
x	q	117	54	0	748	360
x	r	4	13	0	713	745
x	s	95	34	0	16866	2667
x	t	17176	9734	393	151137	140951
x	u	2854	742	18	19850	14839
x	v	101	76	0	1079	614
x	w	451	128	3	675	1230
x	x	158	48	0	5472	12184
x	y	402	1164	13	5311	8096
x	z	1	13	0	37	255
x	{	0	15	0	32	0
x	|	0	20	0	75	40
x	}	0	14	0	1594	8
x	~	0	14	0	8	0
y	!	127	67	0	4249	18382
y	"	2172	39	0	13432	46081
y	#	0	39	0	56	56
y	$	1	31	0	111	38
y	%	0	31	0	96	699
y	&	0	35	0	0	2764
y	'	19761	35	0	34572	76877
y	(	2	36	0	7776	1061
y	)	1071	1342	0	18903	25113
y	*	2	26	0	475	5811
y	+	0	23	0	844	800
y	,	67940	26005	0	226042	367846
y	-	4614	1685	167	33192	34779
y	.	50869	26607	5	151129	392555
y	/	137	48	0	17136	22001
y	0	0	28	0	329	1134
y	1	2	11	0	6759	3051
y	2	0	7	0	1486	2044
y	3	0	12	0	246	585
y	4	0	11	0	168	972
y	5	0	19	0	148	549
y	6	1	21	0	117	688
y	7	0	15	0	65	556
y	8	1	20	0	105	340
y	9	0	10	0	450	1211
y	:	1600	344	0	35613	24785
y	;	1248	1597	0	13670	10258
y	<	2	7	0	0	2522
y	=	0	16	0	3047	16586
y	>	0	5	0	446	0
y	?	973	64	0	6534	42478
y	@	0	6	0	2584	20989
y	A	1	9	0	2351	608
y	B	0	10	0	1540	821
y	C	9	11	0	2787	817
y	D	0	12	0	1536	634
y	E	0	18	0	1238	489
y	F	0	16	0	1652	1013
y	G	2	15	0	834	420
y	H	0	15	0	634	412
y	I	2	8	0	5013	10295
y	J	0	15	0	497	272
y	K	0	17	0	314	226
y	L	1	12	0	1070	867
y	M	2	19	0	2144	893
y	N	0	15	0	1264	1459
y	O	0	17	0	956	705
y	P	0	9	0	1654	1622
y	Q	0	20	0	76	224
y	R	0	16	0	1164	398
y	S	1	18	0	4158	848
y	T	1	18	0	3210	1272
y	U	0	14	0	1343	290
y	V	0	18	0	630	264
y	W	0	9	0	966	742
y	X	0	21	0	125	243
y	Y	0	15	0	138	203
y	Z	0	15	0	279	411
y	[	1	20	0	1294	96
y	\	0	13	0	42	144
y	]	11	17	0	2613	1217
y	^	0	9	0	4	5
y	_	0	13	0	2937	7836
y	`	0	20	0	19	159
y	a	9519	5529	163	38289	94901
y	b	3722	854	122	19587	70081
y	c	4826	3209	84	32318	49295
y	d	2364	2599	51	14363	21509
y	e	91621	23181	1309	197541	326893
y	f	573	304	3	5306	5205
y	g	569	1336	14	4684	7269
y	h	513	273	24	3726	5743
y	i	20332	5254	326	60869	150982
y	j	22	24	0	1568	1691
y	k	387	121	8	2696	5568
y	l	8726	5692	202	61493	61381
y	m	13181	5324	253	55084	65385
y	n	9088	3577	96	47298	62885
y	o	40324	7162	1648	321906	1415228
y	p	5624	7994	134	86731	96289
y	q	5	19	0	261	363
y	r	7860	2744	112	54204	45999
y	s	44676	22239	786	196369	349946
y	t	7054	2777	168	37233	96318
y	u	714	320	3	3913	11438
y	v	282	89	1	1689	2041
y	w	3095	904	72	13877	45067
y	x	83	97	0	396	1195
y	y	31	85	0	2054	2132
y	z	707	725	14	4347	5307
y	{	0	19	0	1023	7
y	|	0	18	0	754	12
y	}	0	17	0	240	143
y	~	0	18	0	12	134
z	!	2	23	0	81	402
z	"	54	13	0	315	3400
z	#	0	10	0	3	1
z	$	0	13	0	19	98
z	%	0	13	0	8	66
z	&	0	19	0	0	73
z	'	370	22	0	1484	1136
z	(	0	12	0	71	29
z	)	33	59	0	556	1552
z	*	0	24	0	46	71
z	+	0	14	0	93	136
z	,	2041	495	0	6643	6675
z	-	225	52	7	2659	1554
z	.	571	278	5	2951	11131
z	/	78	15	0	502	1553
z	0	0	18	0	273	162
z	1	0	19	0	160	654
z	2	0	17	0	199	584
z	3	0	20	0	181	340
z	4	0	16	0	82	349
z	5	0	15	0	46	303
z	6	0	13	0	16	429
z	7	0	11	0	36	319
z	8	0	10	0	23	198
z	9	0	16	0	21	546
z	:	20	17	0	339	621
z	;	49	33	0	171	365
z	<	0	13	0	0	83
z	=	0	12	0	180	1999
z	>	0	15	0	5	0
z	?	7	7	0	50	379
z	@	0	9	0	511	3864
z	A	0	18	0	136	238
z	B	0	17	0	173	163
z	C	0	4	0	89	103
z	D	0	18	0	111	182
z	E	0	11	0	126	129
z	F	0	12	0	55	363
z	G	6	14	0	80	160
z	H	0	20	0	59	113
z	I	0	16	0	261	193
z	J	0	18	0	51	155
z	K	6	16	0	31	149
z	L	0	9	0	70	235
z	M	0	22	0	109	362
z	N	0	21	0	129	408
z	O	0	8	0	44	357
z	P	4	10	0	255	158
z	Q	0	12	0	47	95
z	R	0	17	0	49	260
z	S	0	24	0	118	232
z	T	0	12	0	70	245
z	U	0	10	0	54	84
z	V	0	13	0	19	91
z	W	0	18	0	36	151
z	X	0	18	0	29	181
z	Y	0	23	0	67	204
z	Z	0	7	0	100	245
z	[	0	20	0	75	7
z	\	0	18	0	2	8
z	]	0	17	0	87	68
z	^	0	18	0	2	2
z	_	0	16	0	546	174
z	`	0	18	0	4	0
z	a	12174	7684	233	87579	70714
z	b	352	159	0	1192	2645
z	c	40	86	0	1267	867
z	d	113	43	0	1177	1160
z	e	25467	15800	556	122301	192881
z	f	13	15	0	166	636
z	g	148	78	0	1133	952
z	h	557	294	1	3236	1547
z	i	7552	4162	124	70725	68438
z	j	2	21	0	113	343
z	k	199	78	5	650	4466
z	l	1048	289	35	3514	5075
z	m	404	80	3	1445	2782
z	n	107	65	0	2320	1664
z	o	3398	2882	59	18149	28083
z	p	145	24	0	619	1356
z	q	23	21	0	302	332
z	r	116	53	0	555	1085
z	s	146	75	0	740	1184
z	t	127	233	0	1083	1814
z	u	947	491	15	5332	6647
z	v	127	45	0	650	493
z	w	183	26	0	1074	1752
z	x	0	16	0	64	471
z	y	1376	517	23	4068	13475
z	z	3301	999	116	10051	28908
z	{	0	22	0	2	1
z	|	0	14	0	29	2
z	}	0	26	0	7	0
z	~	0	25	0	7	45
{	!	0	15	0	64	1
{	"	0	13	0	191	26
{	#	0	11	0	4	3
{	$	0	11	0	152	13
{	%	0	16	0	5	0
{	&	0	13	0	0	1
{	'	0	11	0	67	8
{	(	0	8	0	18	16
{	)	0	16	0	5	550
{	*	0	17	0	8	111
{	+	0	18	0	68	45
{	,	0	17	0	9	1
{	-	0	16	0	30	181
{	.	0	14	0	28	63
{	/	0	17	0	519	5
{	0	0	11	0	33	46
{	1	0	12	0	182	94
{	2	0	13	0	92	212
{	3	0	13	0	29	57
{	4	0	15	0	13	59
{	5	0	7	0	34	45
{	6	0	12	0	16	44
{	7	0	9	0	23	53
{	8	0	15	0	4	200
{	9	0	14	0	8	47
{	:	0	15	0	2	99
{	;	0	15	0	6	28
{	<	0	11	0	0	16
{	=	0	8	0	1	70
{	>	0	4	0	1	0
{	?	0	9	0	1	2
{	@	0	9	0	11	320
{	A	0	10	0	52	83
{	B	0	11	0	62	114
{	C	0	10	0	84	179
{	D	0	16	0	27	74
{	E	0	14	0	5	89
{	F	0	11	0	336	82
{	G	0	12	0	56	34
{	H	0	14	0	21	53
{	I	0	17	0	186	38
{	J	0	18	0	62	27
{	K	0	12	0	13	26
{	L	0	10	0	46	26
{	M	0	14	0	591	38
{	N	0	17	0	33	129
{	O	0	14	0	27	22
{	P	0	12	0	111	28
{	Q	0	15	0	0	1
{	R	0	15	0	69	22
{	S	0	14	0	64	74
{	T	0	13	0	306	76
{	U	0	15	0	4	10
{	V	0	10	0	13	5
{	W	0	22	0	15	29
{	X	0	20	0	12	3
{	Y	0	10	0	41	14
{	Z	0	16	0	148	0
{	[	0	21	0	12	9
{	\	0	17	0	8	0
{	]	0	25	0	2	4
{	^	0	15	0	0	0
{	_	0	12	0	458	377
{	`	0	9	0	2	0
{	a	0	11	0	909	57
{	b	0	16	0	2669	67
{	c	0	6	0	4766	112
{	d	0	20	0	19477	77
{	e	0	15	0	2437	34
{	f	0	9	0	4849	552
{	g	0	11	0	64	13
{	h	0	16	0	198	52
{	i	0	17	0	2492	85
{	j	0	17	0	22	18
{	k	0	11	0	10	16
{	l	0	8	0	385	30
{	m	0	28	0	788	66
{	n	0	14	0	581	53
{	o	0	21	0	85	60
{	p	0	18	0	1358	59
{	q	0	16	0	28	0
{	r	0	22	0	581	24
{	s	0	14	0	697	160
{	t	0	7	0	1565	122
{	u	0	15	0	43	13
{	v	0	12	0	2061	25
{	w	0	21	0	843	81
{	x	0	24	0	871	2
{	y	0	12	0	107	6
{	z	0	11	0	10	3
{	{	0	14	0	87	1345
{	|	0	12	0	4	315
{	}	0	17	0	399	392
{	~	0	11	0	3	16
|	!	0	12	0	5	36
|	"	0	18	0	118	416
|	#	0	13	0	11	25
|	$	0	13	0	23	211
|	%	0	18	0	56	9
|	&	0	17	0	0	136
|	'	0	26	0	62	45
|	(	0	10	0	188	161
|	)	0	22	0	17	52
|	*	0	19	0	15	226
|	+	0	16	0	15	283
|	,	0	13	0	28	126
|	-	0	15	0	1493	2721
|	.	0	10	0	65	166
|	/	0	10	0	50	997
|	0	0	13	0	240	38
|	1	0	17	0	191	113
|	2	0	8	0	225	37
|	3	0	9	0	84	14
|	4	0	14	0	34	22
|	5	0	8	0	56	11
|	6	0	14	0	65	41
|	7	0	9	0	8	14
|	8	0	9	0	15	25
|	9	0	12	0	10	28
|	:	0	6	0	13	605
|	;	0	10	0	9	7
|	<	0	12	0	0	1085
|	=	0	8	0	142	378
|	>	0	11	0	13	0
|	?	0	14	0	1	5
|	@	0	18	0	15	24
|	A	0	7	2	83	483
|	B	0	15	0	36	320
|	C	0	10	1	94	339
|	D	0	16	0	67	247
|	E	0	6	0	76	106
|	F	0	14	0	92	160
|	G	0	12	0	18	176
|	H	0	16	1	70	164
|	I	0	17	0	36	675
|	J	0	5	0	6	53
|	K	0	8	0	35	573
|	L	0	10	0	62	69
|	M	0	11	0	69	397
|	N	0	72	1	83	145
|	O	0	12	1	50	314
|	P	0	8	2	98	147
|	Q	0	11	0	24	2
|	R	0	23	0	36	94
|	S	0	7	3	117	291
|	T	0	14	0	77	507
|	U	0	14	0	13	98
|	V	0	13	0	10	39
|	W	0	11	0	20	270
|	X	0	13	0	10	17
|	Y	0	13	0	8	197
|	Z	0	19	0	4	1
